CIRCUIT_NAME,ICAWOF_UNILOAD,ICAWOF_UNIGENERATION,ICAWOF_PVGENERATION
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,2.3000000000000003,0.0,0.0
198,2.3000000000000003,0.0,0.0
198,2.3000000000000003,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.1,0.0,0.0
198,2.1,0.0,0.0
198,2.1,0.0,0.0
198,2.1,0.0,0.0
198,2.1,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
462,0.8,0.0,0.1
462,0.8,0.0,0.1
462,0.8,0.0,0.1
462,0.8,0.0,0.1
462,0.8,0.0,0.1
114,1.0,0.5,1.4000000000000001
114,1.0,0.5,1.4000000000000001
114,1.0,0.5,1.4000000000000001
114,1.0,0.5,1.4000000000000001
65,1.6,0.6,1.8
65,1.6,0.6,1.8
65,1.5,0.6,1.8
65,1.5,0.6,1.8
65,1.6,0.6,1.8
65,1.6,0.6,1.8
65,1.6,0.6,1.8
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.5,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.7,0.0,0.1
69,1.7,0.0,0.1
69,1.7,0.0,0.1
69,1.7,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.6,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
59,2.0,0.0,0.1
59,2.0,0.0,0.1
59,2.0,0.0,0.1
59,2.0,0.0,0.1
460,2.5,0.0,0.2
460,2.5,0.0,0.2
460,2.5,0.0,0.2
460,2.2,0.0,0.2
114,1.7,0.5,2.0
114,1.7,0.5,2.0
114,1.7,0.5,2.0
114,1.7,0.5,2.0
114,1.7,0.5,2.0
114,1.7,0.5,2.0
114,1.7,0.5,1.9000000000000001
64,2.0,0.5,2.8000000000000003
64,2.0,0.5,2.8000000000000003
116,1.6,0.0,0.1
116,1.6,0.0,0.1
116,1.6,0.0,0.1
116,1.6,0.0,0.1
116,1.6,0.0,0.1
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
928,0.0,0.4,2.5
928,0.0,0.4,2.5
928,0.0,0.4,2.0
928,0.0,0.4,2.0
928,0.0,0.4,2.0
928,0.0,0.4,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,0.8,0.1,0.9
1235,0.8,0.1,0.9
1235,0.8,0.1,0.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
911,0.0,3.2,4.9
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
913,1.3,0.0,1.5
198,3.6,0.0,0.0
198,3.6,0.0,0.0
198,3.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
198,2.9,0.0,0.0
198,2.9,0.0,0.0
198,1.9000000000000001,0.0,0.0
198,1.9000000000000001,0.0,0.0
198,1.9000000000000001,0.0,0.0
198,2.7,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,1.0,0.0,0.0
198,3.6,0.0,0.0
198,3.6,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,2.6,0.0,0.0
198,2.6,0.0,0.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
198,3.9,0.0,0.0
198,3.9,0.0,0.0
198,3.9,0.0,0.0
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
928,0.0,0.4,3.6
928,0.0,0.4,1.5
928,0.0,0.4,1.5
928,0.0,0.4,1.5
928,0.0,0.4,1.5
928,0.0,0.4,2.0
928,0.0,0.4,2.0
928,0.0,0.4,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
922,1.4000000000000001,0.9,3.0
922,1.4000000000000001,0.9,3.0
922,1.4000000000000001,0.9,3.0
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
198,3.3000000000000003,0.0,0.0
198,0.3,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.3000000000000003,0.0,0.0
198,3.3000000000000003,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.0,0.1,1.4000000000000001
1235,2.0,0.1,1.4000000000000001
1235,2.0,0.1,1.4000000000000001
1235,2.0,0.1,1.4000000000000001
1235,2.0,0.1,1.4000000000000001
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
923,0.9,0.3,2.0
922,1.4000000000000001,0.9,3.0
922,1.4000000000000001,0.9,3.0
928,0.0,0.4,2.3000000000000003
928,0.0,0.4,2.8000000000000003
928,0.0,0.4,2.8000000000000003
928,0.0,0.4,2.8000000000000003
928,0.0,0.4,2.8000000000000003
928,0.0,0.4,2.6
928,0.0,0.4,2.6
928,0.0,0.4,2.6
928,0.0,0.4,2.6
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.9,0.0,0.0
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
237,0.7000000000000001,0.0,0.0
237,0.7000000000000001,0.0,0.0
237,0.7000000000000001,0.0,0.0
237,0.7000000000000001,0.0,0.0
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
230,0.2,0.7000000000000001,0.8
230,0.2,0.7000000000000001,0.8
230,0.2,0.7000000000000001,0.8
230,0.4,0.8,2.2
230,0.4,0.8,2.2
230,0.4,0.8,2.2
230,0.4,0.8,2.2
230,0.4,0.8,2.2
230,0.9,0.8,2.3000000000000003
237,0.8,0.0,0.0
237,0.8,0.0,0.0
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
237,0.8,0.0,0.0
237,0.8,0.0,0.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
442,0.7000000000000001,0.1,0.5
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.1,0.1,1.4000000000000001
1235,2.2,0.1,1.6
1235,2.2,0.1,1.6
1235,2.2,0.1,1.6
1235,2.2,0.1,1.6
237,0.8,0.0,0.0
237,0.8,0.0,0.0
237,0.8,0.0,0.0
350,0.2,0.0,0.1
350,0.2,0.0,0.1
350,0.2,0.0,0.1
237,0.9,0.0,0.0
237,0.9,0.0,0.0
237,0.9,0.0,0.0
237,0.9,0.0,0.0
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.4,0.1,1.6
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,1.8
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,3.5,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
471,2.8000000000000003,0.3,3.1
184,2.4,0.7000000000000001,1.3
184,2.4,0.7000000000000001,1.3
184,3.3000000000000003,0.7000000000000001,1.3
184,3.3000000000000003,0.7000000000000001,1.3
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,3.5,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.6,0.1,2.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
471,2.3000000000000003,0.3,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,2.7,0.1,2.0
1235,0.8,0.1,0.8
1235,0.8,0.1,0.8
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
1235,1.4000000000000001,0.1,2.0
923,0.9,0.3,2.0
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,2.2
502,0.0,0.1,2.2
502,0.0,0.1,2.2
502,0.0,0.1,2.2
502,0.0,0.1,2.2
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,0.1,3.0
502,0.0,1.9000000000000001,2.5
502,0.0,1.9000000000000001,2.5
502,0.0,1.9000000000000001,2.5
502,0.0,1.5,3.0
502,0.0,1.5,3.0
502,0.0,1.5,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
502,0.0,1.9000000000000001,2.8000000000000003
184,3.3000000000000003,0.7000000000000001,1.3
184,3.3000000000000003,0.7000000000000001,1.3
184,3.3000000000000003,0.7000000000000001,1.3
502,0.0,0.8,3.0
502,0.0,0.8,3.0
502,0.0,0.8,3.0
502,0.0,0.6,3.0
502,0.0,0.6,3.0
502,0.0,0.6,3.0
502,0.0,0.9,1.3
911,0.0,2.3000000000000003,2.4
911,0.0,2.3000000000000003,2.4
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,0.1,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,1.9000000000000001,2.5
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,0.0,0.5
502,0.0,0.0,0.5
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.3,3.0
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.1,1.3
502,0.0,0.2,3.0
502,0.0,0.2,3.0
502,0.0,0.2,3.0
502,0.0,0.2,3.0
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,0.9,1.3
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
502,0.0,1.9000000000000001,3.0
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.1,0.0,0.0
198,3.2,0.0,0.0
198,3.2,0.0,0.0
198,3.2,0.0,0.0
198,3.2,0.0,0.0
198,3.2,0.0,0.0
198,1.1,0.0,0.0
198,1.1,0.0,0.0
198,1.6,0.0,0.0
198,1.6,0.0,0.0
198,1.8,0.0,0.0
198,1.8,0.0,0.0
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.3,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,2.2,0.0,0.1
789,2.2,0.0,0.1
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
1235,2.2,0.1,1.7
517,3.6,0.7000000000000001,0.9
517,6.4,0.7000000000000001,0.9
517,8.6,0.7000000000000001,0.9
517,8.6,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.2,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
69,1.4000000000000001,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
789,3.6,0.0,0.1
230,0.2,0.8,1.0
230,0.2,0.8,1.0
230,0.2,0.8,1.0
230,0.2,0.8,1.0
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,2.6,0.7000000000000001,1.3
184,2.6,0.7000000000000001,1.3
184,2.6,0.7000000000000001,1.3
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
1235,2.6,0.1,2.0
517,6.4,0.7000000000000001,0.9
517,6.4,0.7000000000000001,0.9
517,6.4,0.7000000000000001,0.9
517,6.4,0.7000000000000001,0.9
517,2.7,0.7000000000000001,0.9
517,2.7,0.7000000000000001,0.9
517,2.7,0.7000000000000001,0.9
517,8.6,0.7000000000000001,0.9
517,2.6,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
517,6.5,0.7000000000000001,0.9
928,0.0,0.4,3.2
928,0.0,0.4,3.2
928,0.0,0.4,3.2
928,0.0,0.4,3.2
928,0.0,0.4,3.1
928,0.0,0.4,3.1
928,0.0,0.4,3.1
928,0.0,0.4,3.1
928,0.0,0.4,3.1
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,6.1000000000000005,0.7000000000000001,1.3
184,2.4,0.7000000000000001,1.3
184,2.4,0.7000000000000001,1.3
928,0.0,0.4,2.0
928,0.0,0.4,2.0
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
502,0.0,1.9000000000000001,2.7
